,sell_type,car_type,year,color,country,traction,price,km,range,max_vel,zero_hundred
199,Nuevo,Model S,2024,WHITE,portugal,Model S com tração integral,98 645 €,1306 km no conta-quilómetros,634.0,250.0,"3,2"
200,Nuevo,Model S,2024,WHITE,portugal,Plaid,115 925 €,0,600.0,322.0,"2,1"
201,Nuevo,Model S,2024,BLACK,portugal,Model S com tração integral,103 525 €,0,634.0,250.0,"3,2"
202,Nuevo,Model S,2024,SILVER,portugal,Plaid,121 025 €,54 km no conta-quilómetros,600.0,322.0,"2,1"
203,Nuevo,Model S,2024,RED,portugal,Model S com tração integral,95 885 €,23 km no conta-quilómetros,634.0,250.0,"3,2"
204,Nuevo,Model S,2024,RED,portugal,Plaid,115 725 €,3443 km no conta-quilómetros,600.0,322.0,"2,1"
205,Nuevo,Model 3,2024,WHITE,portugal,"Model 3, Long Range, tração traseira",48 165 €,410 km no conta-quilómetros,640.0,201.0,"5,2"
206,Nuevo,Model 3,2024,WHITE,portugal,"Long Range, tração integral",49 975 €,0,629.0,201.0,"4,4"
207,Nuevo,Model 3,2024,WHITE,portugal,"Long Range, tração integral",53 775 €,0,629.0,201.0,"4,4"
208,Nuevo,Model 3,2024,WHITE,portugal,,,0,,,
209,Nuevo,Model 3,2024,WHITE,portugal,,,0,,,
210,Nuevo,Model 3,2024,WHITE,portugal,,,0,,,
211,Nuevo,Model 3,2024,BLACK,portugal,"Model 3, tração traseira",41 945 €,5459 km no conta-quilómetros,513.0,201.0,"6,1"
212,Nuevo,Model 3,2024,BLACK,portugal,"Model 3, tração traseira",43 475 €,0,513.0,201.0,"6,1"
213,Nuevo,Model 3,2024,BLACK,portugal,"Model 3, tração traseira",43 975 €,0,513.0,201.0,"6,1"
214,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
215,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
216,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
217,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
218,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
219,Nuevo,Model 3,2024,BLACK,portugal,,,0,,,
220,Nuevo,Model 3,2024,BLUE,portugal,"Model 3, tração traseira",40 175 €,0,513.0,201.0,"6,1"
221,Nuevo,Model 3,2024,BLUE,portugal,"Long Range, tração integral",49 325 €,7475 km no conta-quilómetros,629.0,201.0,"4,4"
222,Nuevo,Model 3,2024,BLUE,portugal,"Long Range, tração integral",51 275 €,0,629.0,201.0,"4,4"
223,Nuevo,Model 3,2024,BLUE,portugal,,,0,,,
224,Nuevo,Model 3,2024,BLUE,portugal,,,0,,,
225,Nuevo,Model 3,2024,BLUE,portugal,,,0,,,
226,Nuevo,Model 3,2024,GREY,portugal,"Model 3, tração traseira",43 475 €,0,513.0,201.0,"6,1"
227,Nuevo,Model 3,2024,GREY,portugal,"Long Range, tração integral",51 275 €,0,629.0,201.0,"4,4"
228,Nuevo,Model 3,2024,SILVER,portugal,"Long Range, tração integral",51 975 €,0,629.0,201.0,"4,4"
229,Nuevo,Model 3,2024,SILVER,portugal,Performance tração integral,60 475 €,0,528.0,262.0,"3,1"
230,Nuevo,Model 3,2024,SILVER,portugal,Performance tração integral,61 675 €,0,528.0,262.0,"3,1"
231,Nuevo,Model 3,2024,RED,portugal,"Model 3, tração traseira",44 675 €,0,513.0,201.0,"6,1"
232,Nuevo,Model 3,2024,RED,portugal,"Long Range, tração integral",52 715 €,0,629.0,201.0,"4,4"
233,Nuevo,Model 3,2024,RED,portugal,"Long Range, tração integral",53 675 €,0,629.0,201.0,"4,4"
234,Nuevo,Model 3,2024,RED,portugal,Performance tração integral,58 035 €,0,528.0,262.0,"3,1"
235,Nuevo,Model 3,2024,RED,portugal,Performance tração integral,60 475 €,0,528.0,262.0,"3,1"
236,Nuevo,Model X,2024,BLACK,portugal,Model X com tração integral,108 075 €,0,576.0,250.0,"3,9"
237,Nuevo,Model X,2024,BLACK,portugal,Model X com tração integral,122 025 €,0,576.0,250.0,"3,9"
238,Nuevo,Model X,2024,BLUE,portugal,Model X com tração integral,106 175 €,31 km no conta-quilómetros,576.0,250.0,"3,9"
239,Nuevo,Model X,2024,BLUE,portugal,Model X com tração integral,106 845 €,14 843 km no conta-quilómetros,576.0,250.0,"3,9"
240,Nuevo,Model X,2024,BLUE,portugal,Model X com tração integral,115 825 €,115 km no conta-quilómetros,576.0,250.0,"3,9"
241,Nuevo,Model X,2024,RED,portugal,Plaid,116 205 €,26 km no conta-quilómetros,543.0,262.0,"2,6"
242,Nuevo,Model X,2024,RED,portugal,Plaid,126 525 €,33 km no conta-quilómetros,543.0,262.0,"2,6"
243,Nuevo,Model Y,2024,WHITE,portugal,"Model Y, tração traseira",41 475 €,0,455.0,217.0,"6,9"
244,Nuevo,Model Y,2024,WHITE,portugal,"Model Y, tração traseira",42 605 €,3748 km no conta-quilómetros,455.0,217.0,"6,9"
245,Nuevo,Model Y,2024,WHITE,portugal,"Model Y, tração traseira",46 495 €,0,455.0,217.0,"6,9"
246,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",48 885 €,5268 km no conta-quilómetros,533.0,217.0,5
247,Nuevo,Model Y,2024,WHITE,portugal,"Model Y, Long Range, tração traseira",49 975 €,0,600.0,217.0,"5,9"
248,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",50 815 €,6483 km no conta-quilómetros,533.0,217.0,5
249,Nuevo,Model Y,2024,WHITE,portugal,"Model Y, Long Range, tração traseira",51 325 €,0,600.0,217.0,"5,9"
250,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",51 515 €,0,533.0,217.0,5
251,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",51 655 €,12 km no conta-quilómetros,533.0,217.0,5
252,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",51 655 €,0,533.0,217.0,5
253,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",51 655 €,0,533.0,217.0,5
254,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",53 705 €,0,533.0,217.0,5
255,Nuevo,Model Y,2024,WHITE,portugal,"Long Range, tração integral",55 455 €,0,533.0,217.0,5
256,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, tração traseira",44 715 €,0,430.0,217.0,"6,9"
257,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, tração traseira",45 935 €,0,430.0,217.0,"6,9"
258,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, Long Range, tração traseira",51 275 €,0,600.0,217.0,"5,9"
259,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, Long Range, tração traseira",51 405 €,2545 km no conta-quilómetros,600.0,217.0,"5,9"
260,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, Long Range, tração traseira",52 475 €,0,600.0,217.0,"5,9"
261,Nuevo,Model Y,2024,BLACK,portugal,"Model Y, Long Range, tração traseira",53 575 €,0,565.0,217.0,"5,9"
262,Nuevo,Model Y,2024,BLACK,portugal,Performance tração integral,60 275 €,0,514.0,250.0,"3,7"
263,Nuevo,Model Y,2024,BLACK,portugal,Performance tração integral,61 475 €,0,514.0,250.0,"3,7"
264,Nuevo,Model Y,2024,BLUE,portugal,"Model Y, tração traseira",42 645 €,0,455.0,217.0,"6,9"
265,Nuevo,Model Y,2024,BLUE,portugal,"Model Y, tração traseira",44 715 €,0,430.0,217.0,"6,9"
266,Nuevo,Model Y,2024,BLUE,portugal,"Model Y, tração traseira",45 795 €,0,430.0,217.0,"6,9"
267,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",49 995 €,5887 km no conta-quilómetros,533.0,217.0,5
268,Nuevo,Model Y,2024,BLUE,portugal,"Model Y, Long Range, tração traseira",51 275 €,0,600.0,217.0,"5,9"
269,Nuevo,Model Y,2024,BLUE,portugal,"Model Y, Long Range, tração traseira",52 625 €,0,600.0,217.0,"5,9"
270,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",52 635 €,3709 km no conta-quilómetros,533.0,217.0,5
271,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",52 755 €,0,533.0,217.0,5
272,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",53 795 €,0,533.0,217.0,5
273,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",54 035 €,0,533.0,217.0,5
274,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",54 985 €,4042 km no conta-quilómetros,533.0,217.0,5
275,Nuevo,Model Y,2024,BLUE,portugal,"Long Range, tração integral",56 215 €,0,533.0,217.0,5
276,Nuevo,Model Y,2024,BLUE,portugal,Performance tração integral,57 315 €,0,514.0,250.0,"3,7"
277,Nuevo,Model Y,2024,BLUE,portugal,Performance tração integral,58 455 €,0,514.0,250.0,"3,7"
278,Nuevo,Model Y,2024,BLUE,portugal,Performance tração integral,59 735 €,0,514.0,250.0,"3,7"
279,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, tração traseira",43 815 €,87 km no conta-quilómetros,455.0,217.0,"6,9"
280,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, tração traseira",43 815 €,0,455.0,217.0,"6,9"
281,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, tração traseira",44 895 €,0,455.0,217.0,"6,9"
282,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, tração traseira",45 035 €,0,455.0,217.0,"6,9"
283,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, tração traseira",45 525 €,5023 km no conta-quilómetros,430.0,217.0,"6,9"
284,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, Long Range, tração traseira",52 355 €,5014 km no conta-quilómetros,600.0,217.0,"5,9"
285,Nuevo,Model Y,2024,SILVER,portugal,"Model Y, Long Range, tração traseira",52 575 €,0,600.0,217.0,"5,9"
286,Nuevo,Model Y,2024,SILVER,portugal,"Long Range, tração integral",55 035 €,0,533.0,217.0,5
287,Nuevo,Model Y,2024,CHERRY,portugal,"Model Y, tração traseira",43 815 €,0,455.0,217.0,"6,9"
288,Nuevo,Model Y,2024,CHERRY,portugal,"Model Y, tração traseira",46 115 €,0,455.0,217.0,"6,9"
289,Nuevo,Model Y,2024,CHERRY,portugal,"Long Range, tração integral",52 845 €,0,533.0,217.0,5
290,Nuevo,Model Y,2024,CHERRY,portugal,"Long Range, tração integral",54 125 €,0,533.0,217.0,5
291,Nuevo,Model Y,2024,CHERRY,portugal,Performance tração integral,61 575 €,0,514.0,250.0,"3,7"
292,Ocasion,Model 3,2021,WHITE,portugal,"Long Range, tração integral",35 900 €,40 421 km no conta-quilómetros,580.0,233.0,"4,4"
293,Ocasion,Model 3,2024,WHITE,portugal,"Long Range, tração integral",46 500 €,16 541 km no conta-quilómetros,629.0,201.0,"4,4"
294,Ocasion,Model 3,2019,BLACK,portugal,"Long Range, tração integral",26 500 €,139 637 km no conta-quilómetros,560.0,233.0,"4,6"
295,Ocasion,Model 3,2020,BLACK,portugal,"Long Range, tração integral",32 900 €,81 783 km no conta-quilómetros,560.0,233.0,"4,6"
296,Ocasion,Model 3,2022,BLACK,portugal,Performance tração integral,45 100 €,27 705 km no conta-quilómetros,547.0,261.0,"3,3"
297,Ocasion,Model 3,2023,GREY,portugal,"Long Range, tração integral",44 900 €,14 887 km no conta-quilómetros,602.0,233.0,"3,9"
298,Ocasion,Model 3,2022,GREY,portugal,Performance tração integral,48 600 €,19 834 km no conta-quilómetros,547.0,261.0,"3,3"
299,Ocasion,Model X,2019,GREY,portugal,100D Ludicrous Performance,58 000 €,64 984 km no conta-quilómetros,542.0,249.0,3
300,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",42 600 €,35 338 km no conta-quilómetros,533.0,217.0,5
301,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",42 700 €,54 383 km no conta-quilómetros,533.0,217.0,5
302,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",43 800 €,32 158 km no conta-quilómetros,533.0,217.0,5
303,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",43 800 €,31 967 km no conta-quilómetros,533.0,217.0,5
304,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",45 600 €,28 755 km no conta-quilómetros,533.0,217.0,5
305,Ocasion,Model Y,2022,WHITE,portugal,"Long Range, tração integral",45 600 €,28 496 km no conta-quilómetros,533.0,217.0,5
306,Ocasion,Model Y,2022,BLACK,portugal,"Long Range, tração integral",42 200 €,34 918 km no conta-quilómetros,533.0,217.0,5
307,Ocasion,Model Y,2022,BLACK,portugal,"Long Range, tração integral",44 500 €,31 020 km no conta-quilómetros,533.0,217.0,5
308,Ocasion,Model Y,2022,BLACK,portugal,Performance tração integral,47 300 €,46 832 km no conta-quilómetros,514.0,250.0,"3,7"
309,Ocasion,Model Y,2022,BLACK,portugal,Performance tração integral,48 000 €,37 987 km no conta-quilómetros,514.0,250.0,"3,7"
310,Ocasion,Model Y,2022,GREY,portugal,"Long Range, tração integral",42 300 €,36 305 km no conta-quilómetros,533.0,217.0,5
311,Nuevo,Model S,2024,WHITE,france,Model S Transmission intégrale,83 980 €,Compteur kilométrique à 3 414 km,634.0,250.0,"3,2"
312,Nuevo,Model S,2024,WHITE,france,Model S Transmission intégrale,90 030 €,Compteur kilométrique à 723 km,634.0,250.0,"3,2"
313,Nuevo,Model S,2024,WHITE,france,Plaid,115 290 €,0,600.0,322.0,"2,1"
314,Nuevo,Model S,2024,BLACK,france,Model S Transmission intégrale,87 040 €,Compteur kilométrique à 5 165 km,634.0,250.0,"3,2"
315,Nuevo,Model S,2024,BLACK,france,Model S Transmission intégrale,91 960 €,Compteur kilométrique à 31 km,634.0,250.0,"3,2"
316,Nuevo,Model S,2024,BLACK,france,Model S Transmission intégrale,102 280 €,Compteur kilométrique à 1 011 km,634.0,250.0,"3,2"
317,Nuevo,Model S,2024,BLACK,france,Plaid,109 940 €,Compteur kilométrique à 541 km,600.0,322.0,"2,1"
318,Nuevo,Model S,2024,BLACK,france,Plaid,115 490 €,0,600.0,322.0,"2,1"
319,Nuevo,Model S,2024,BLUE,france,Model S Transmission intégrale,89 040 €,Compteur kilométrique à 1 064 km,634.0,250.0,"3,2"
320,Nuevo,Model S,2024,GREY,france,Plaid,115 680 €,Compteur kilométrique à 26 km,600.0,322.0,"2,1"
321,Nuevo,Model S,2024,SILVER,france,Plaid,118 890 €,0,600.0,322.0,"2,1"
322,Nuevo,Model S,2024,SILVER,france,Plaid,121 690 €,0,600.0,322.0,"2,1"
323,Nuevo,Model S,2024,RED,france,Plaid,101 140 €,Compteur kilométrique à 5 313 km,600.0,322.0,"2,1"
324,Nuevo,Model S,2024,RED,france,Plaid,102 090 €,Compteur kilométrique à 21 km,600.0,322.0,"2,1"
325,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,39 990 €,0,513.0,201.0,"6,1"
326,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,41 180 €,0,513.0,201.0,"6,1"
327,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,41 180 €,0,513.0,201.0,"6,1"
328,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,41 180 €,0,513.0,201.0,"6,1"
329,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,41 340 €,0,513.0,201.0,"6,1"
330,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,42 530 €,0,513.0,201.0,"6,1"
331,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,42 530 €,0,513.0,201.0,"6,1"
332,Nuevo,Model 3,2024,WHITE,france,"Model 3 Grande Autonomie, Propulsion",44 400 €,Compteur kilométrique à 12 km,702.0,201.0,"5,2"
333,Nuevo,Model 3,2024,WHITE,france,"Model 3 Grande Autonomie, Propulsion",44 990 €,0,702.0,201.0,"5,2"
334,Nuevo,Model 3,2024,WHITE,france,Model 3 Propulsion,45 140 €,0,513.0,201.0,"6,1"
335,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",45 380 €,Compteur kilométrique à 9 561 km,629.0,201.0,"4,4"
336,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",47 210 €,Compteur kilométrique à 6 443 km,629.0,201.0,"4,4"
337,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",47 470 €,Compteur kilométrique à 5 793 km,629.0,201.0,"4,4"
338,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",47 520 €,Compteur kilométrique à 2 337 km,629.0,201.0,"4,4"
339,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",48 620 €,Compteur kilométrique à 15 km,629.0,201.0,"4,4"
340,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",49 990 €,0,629.0,201.0,"4,4"
341,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",49 990 €,0,629.0,201.0,"4,4"
342,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",51 180 €,0,629.0,201.0,"4,4"
343,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",51 180 €,0,629.0,201.0,"4,4"
344,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",51 340 €,0,629.0,201.0,"4,4"
345,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",52 080 €,Compteur kilométrique à 15 km,629.0,201.0,"4,4"
346,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",52 370 €,0,629.0,201.0,"4,4"
347,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",52 530 €,0,629.0,201.0,"4,4"
348,Nuevo,Model 3,2024,WHITE,france,"Grande Autonomie, transmission intégrale",53 790 €,0,629.0,201.0,"4,4"
349,Nuevo,Model 3,2024,WHITE,france,Performance Transmission Intégrale,55 160 €,0,528.0,262.0,"3,1"
350,Nuevo,Model 3,2024,WHITE,france,Performance Transmission Intégrale,57 490 €,0,528.0,262.0,"3,1"
351,Nuevo,Model 3,2024,WHITE,france,Performance Transmission Intégrale,58 680 €,0,528.0,262.0,"3,1"
352,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,39 800 €,Compteur kilométrique à 60 km,513.0,201.0,"6,1"
353,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,41 140 €,Compteur kilométrique à 15 km,513.0,201.0,"6,1"
354,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,41 290 €,0,513.0,201.0,"6,1"
355,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,41 290 €,0,513.0,201.0,"6,1"
356,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 080 €,Compteur kilométrique à 12 km,513.0,201.0,"6,1"
357,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 480 €,0,513.0,201.0,"6,1"
358,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 480 €,0,513.0,201.0,"6,1"
359,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
360,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
361,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
362,Nuevo,Model 3,2024,BLACK,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
363,Nuevo,Model 3,2024,BLACK,france,"Model 3 Grande Autonomie, Propulsion",46 290 €,0,702.0,201.0,"5,2"
364,Nuevo,Model 3,2024,BLACK,france,"Model 3 Grande Autonomie, Propulsion",47 480 €,0,702.0,201.0,"5,2"
365,Nuevo,Model 3,2024,BLACK,france,"Model 3 Grande Autonomie, Propulsion",47 480 €,0,640.0,201.0,"5,2"
366,Nuevo,Model 3,2024,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
367,Nuevo,Model 3,2024,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
368,Nuevo,Model 3,2024,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
369,Nuevo,Model 3,2024,BLACK,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
370,Nuevo,Model 3,2024,BLACK,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629.0,201.0,"4,4"
371,Nuevo,Model 3,2024,BLACK,france,Performance Transmission Intégrale,58 790 €,0,528.0,262.0,"3,1"
372,Nuevo,Model 3,2024,BLACK,france,Performance Transmission Intégrale,59 980 €,0,528.0,262.0,"3,1"
373,Nuevo,Model 3,2024,BLACK,france,Performance Transmission Intégrale,62 590 €,0,528.0,262.0,"3,1"
374,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,40 080 €,0,513.0,201.0,"6,1"
375,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,40 520 €,Compteur kilométrique à 1 848 km,513.0,201.0,"6,1"
376,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,40 610 €,Compteur kilométrique à 851 km,513.0,201.0,"6,1"
377,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 140 €,Compteur kilométrique à 0 km,513.0,201.0,"6,1"
378,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 160 €,Compteur kilométrique à 21 km,513.0,201.0,"6,1"
379,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 290 €,0,513.0,201.0,"6,1"
380,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 440 €,Compteur kilométrique à 15 km,513.0,201.0,"6,1"
381,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 440 €,Compteur kilométrique à 15 km,513.0,201.0,"6,1"
382,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 440 €,Compteur kilométrique à 29 km,513.0,201.0,"6,1"
383,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,41 440 €,Compteur kilométrique à 2 629 km,513.0,201.0,"6,1"
384,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,42 480 €,0,513.0,201.0,"6,1"
385,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,42 480 €,0,513.0,201.0,"6,1"
386,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
387,Nuevo,Model 3,2024,BLUE,france,Model 3 Propulsion,42 640 €,0,513.0,201.0,"6,1"
388,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",49 330 €,0,629.0,201.0,"4,4"
389,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",50 170 €,Compteur kilométrique à 1 411 km,629.0,201.0,"4,4"
390,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",50 600 €,0,629.0,201.0,"4,4"
391,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
392,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",51 290 €,0,629.0,201.0,"4,4"
393,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629.0,201.0,"4,4"
394,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",52 480 €,0,629.0,201.0,"4,4"
395,Nuevo,Model 3,2024,BLUE,france,"Grande Autonomie, transmission intégrale",52 640 €,0,629.0,201.0,"4,4"
396,Nuevo,Model 3,2024,BLUE,france,Performance Transmission Intégrale,58 790 €,0,528.0,262.0,"3,1"
397,Nuevo,Model 3,2024,BLUE,france,Performance Transmission Intégrale,62 590 €,0,528.0,262.0,"3,1"
